2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,6,14
2,2,6,14
2,2,7,13
2,2,6,14
2,2,7,13
2,2,7,13
2,2,7,13
2,2,8,12
2,2,8,12
2,2,8,12
2,2,7,13
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,7,13
2,2,6,14
2,2,7,13
2,2,6,14
2,2,6,14
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,7,13
2,2,7,13
2,2,8,12
2,2,7,13
2,2,8,12
2,2,8,12
2,2,8,12
2,2,7,13
2,2,7,13
2,2,7,13
2,2,6,14
2,2,6,14
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,5,15
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,6,14
2,2,6,14
2,2,7,13
2,2,6,14
2,2,7,13
2,2,7,13
2,2,7,13
2,2,7,13
2,2,7,13
2,2,7,13
2,2,6,14
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,7,13
2,2,5,15
2,2,6,14
2,2,4,16
2,2,5,15
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,6,14
2,2,6,14
2,2,7,13
2,2,6,14
2,2,7,13
2,2,7,13
2,2,7,13
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,5,15
2,2,3,17
2,2,5,15
2,2,4,16
2,2,5,15
2,2,5,15
2,2,5,15
2,2,6,14
2,2,4,16
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,4,16
2,2,6,14
2,2,4,16
2,2,6,14
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,5,15
2,2,4,16
2,2,6,14
2,2,4,16
2,2,5,15
2,2,5,15
2,2,4,16
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,4,16
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,6,14
2,2,4,16
2,2,6,14
2,2,4,16
2,2,4,16
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,5,15
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,4,16
2,2,6,14
2,2,4,16
2,2,5,15
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,4,16
2,2,5,15
2,2,5,15
2,2,4,16
2,2,4,16
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,4,16
2,2,5,15
2,2,4,16
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,4,16
2,2,5,15
2,2,4,16
2,2,4,16
2,2,4,16
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,4,16
2,2,5,15
2,2,4,16
2,2,4,16
2,2,3,17
2,2,4,16
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,4,16
2,2,5,15
2,2,4,16
2,2,4,16
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,4,16
2,2,5,15
2,2,4,16
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,4,16
2,2,5,15
2,2,4,16
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,4,16
2,2,5,15
2,2,4,16
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,5,15
2,2,3,17
2,2,5,15
2,2,3,17
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,4,16
2,2,5,15
2,2,5,15
2,2,6,14
2,2,5,15
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,6,14
2,2,5,15
2,2,4,16
2,2,3,17
2,2,4,16
2,2,4,16
2,2,5,15
2,2,4,16
2,2,5,15
2,2,4,16
2,2,4,16
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,3,17
2,2,4,16
2,2,3,17
2,2,4,16
